customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
318,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,1,18,53.70338615487896,50
320,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,0,4,25.973863988099357,30
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,1,11,45.894875370947744,50
323,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,1,7,49.65949750555694,50
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,1,15,36.490164801942214,40
325,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,1,17,51.34878612886885,50
326,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,0,6,42.95710115244907,40
327,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,0,12,54.52202034996853,50
328,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,0,12,31.808343819991865,30
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,1,12,38.19588086729606,40
330,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,1,7,63.66389184630316,60
331,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,1,3,24.35576094696915,20
332,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,0,14,44.4519983782648,40
333,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,1,8,57.61585526786554,60
334,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,1,3,23.701401172298894,20
337,Shaylah,Urquhart,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,1,12,43.31576697036457,40
339,Nanny,Casero,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,0,12,43.05566580470066,40
341,Jeremiah,Wasling,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,0,5,46.43424305132448,50
342,Winslow,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,0,2,35.70438549093651,40
343,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,0,13,65.46543465690159,70
345,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,1,17,33.990455704561704,30
346,Timmie,Eisikowitz,Male,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,0,3,41.88110369870259,40
347,Berkly,Grishinov,Male,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,0,9,57.654185965963386,60
348,Gan,Devoy,Male,20,1980-11-01,Assistant Professor,Retail,Mass Customer,1,9,42.24798323763905,40
349,Vinnie,Usherwood,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,0,4,41.79622858148595,40
350,Carmela,Jesper,Female,47,1977-12-09,Clinical Specialist,Health,Mass Customer,1,9,45.14468885103289,50
351,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,1,2,23.723304428354805,20
352,Orrin,Finding,Male,12,1979-07-08,Sales Representative,Retail,Mass Customer,0,4,43.56765441500751,40
354,Mavra,Donavan,Female,87,1980-11-26,Legal Assistant,Property,Mass Customer,0,9,42.17953556246434,40
355,Stacy,Gullane,Female,97,1979-06-01,Database Administrator II,Retail,Mass Customer,1,3,43.66895697426609,40
359,Dulcine,Gauson,Female,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,1,6,64.17588045661,60
360,Atalanta,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,1,19,66.83165025338886,70
361,Stephana,Minero,Female,59,1999-03-27,Software Engineer IV,Health,Mass Customer,1,2,23.849248150676274,20
362,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,1,18,48.20566888484604,50
363,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,1,7,34.91039245890985,30
364,Leontyne,Simpkiss,Female,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,0,11,46.33567839907289,50
365,Romona,Capitano,Female,98,1976-06-27,VP Quality Control,Property,High Net Worth,0,15,46.5957795647368,50
366,Constance,Ucchino,Female,7,1954-01-08,Librarian,Entertainment,High Net Worth,0,19,69.0630444640845,70
367,Katrinka,Sturrock,Female,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,1,12,37.95220714367408,40
369,Alic,Trenear,Male,19,1991-08-24,Actuary,Financial Services,Mass Customer,1,9,31.438726374048418,30
371,Pernell,Favelle,Male,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,0,7,68.57295910983355,70
372,Moina,Thumim,Female,19,1987-08-13,Graphic Designer,Property,Affluent Customer,1,4,35.4689254883355,40
373,Eva,Colenutt,Female,95,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,1,1,22.431012321056226,20
374,Valdemar,MacCoughen,Male,81,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,1,8,31.025302415993153,30
375,Salvidor,Renzo,Male,13,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,1,7,46.439718865338456,50
376,Marena,Brunotti,Female,60,1966-10-24,Financial Advisor,Financial Services,Mass Customer,1,19,56.27154292743418,60
377,Levy,Bonavia,Male,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,0,1,23.704139079305882,20
378,Raquela,Yuille,Female,98,1974-05-04,Senior Developer,Retail,Mass Customer,0,17,48.745036565222776,50
380,Teriann,Birdsey,Female,66,1956-05-15,Structural Engineer,Property,Mass Customer,0,17,66.71392025208836,70
382,Issiah,Fardell,Male,68,1985-08-14,Research Nurse,Health,Mass Customer,1,7,37.464859696430125,40
385,Kendall,Humes,Male,69,1966-12-07,Project Manager,Health,High Net Worth,0,9,56.151075019126694,60
386,Ethelyn,Pincott,Female,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,0,5,32.26283638315196,30
387,Spike,Thieme,Male,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,0,22,45.946895604080524,50
389,Dorene,Scrivner,Female,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,1,17,47.764865856720895,50
390,Royall,Slimings,Male,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,0,3,25.18260886307968,30
392,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,0,13,44.63270024072604,40
393,Cesaro,Isbell,Male,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,1,9,67.97883328931704,70
394,Roanne,Cowthard,Female,70,1977-06-06,Legal Assistant,Health,High Net Worth,1,16,45.65393955433275,50
395,Penn,Burkinshaw,Male,28,1976-11-27,Data Coordiator,Retail,High Net Worth,1,9,46.176879792667556,50
396,Peria,Iscowitz,Female,98,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,1,16,56.016917575784255,60
397,Nerissa,Foote,Female,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,1,5,41.41292160050755,40
399,Nickie,Neissen,Male,26,1976-07-18,Engineer III,Manufacturing,Affluent Customer,1,16,46.53828351759004,50
400,Sibeal,Fellow,Female,86,1962-05-19,Financial Analyst,Financial Services,Mass Customer,0,5,60.70421437174858,60
401,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,0,15,36.139712705047685,40
402,Berne,Donegan,Male,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,0,22,45.66215327535372,50
404,Sinclair,Sustins,Male,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,1,4,27.12378493103453,30
406,Rhona,Spilsburie,Female,58,1987-06-16,Financial Analyst,Financial Services,High Net Worth,0,12,35.627724094740834,40
408,Kurtis,Baistow,Male,79,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,0,11,31.4195610249995,30
409,Tatiania,O'Kane,Female,84,1978-01-23,Executive Secretary,Health,Mass Customer,1,13,45.02148303571841,50
411,Cathyleen,Bern,Female,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,0,12,45.83737932380098,50
414,Thorin,Grimoldby,Male,12,1976-07-16,Social Worker,Health,High Net Worth,0,10,46.543759331604015,50
415,Conchita,Jeans,Female,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,1,18,67.67218770453434,70
417,Fernandina,Brambley,Female,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,0,15,51.95386357741331,50
419,Chrissie,Bernardini,Female,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,0,17,42.01252323503804,40
420,Clem,Leek,Male,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,0,7,64.57561487963034,60
421,Tish,Netti,Female,26,1999-03-19,Sales Representative,Retail,Mass Customer,1,2,23.87115140673218,20
424,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,0,9,45.016007221704434,50
425,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,1,20,69.19993981443392,70
426,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,8,50.664309377121725,50
427,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,1,2,26.11623515246276,30
428,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,1,14,45.747028392570364,50
429,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,1,21,44.50675651840457,40
430,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,1,11,49.76627587882949,50
431,Gale,Done,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,1,18,66.85081560243778,70
432,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,1,10,32.966478483948,30
433,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,0,15,58.8889820261152,60
435,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,0,1,23.107275351782388,20
436,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,0,18,65.10403093197911,70
437,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,1,17,46.46436002840135,50
438,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,1,13,33.456563838198946,30
440,Sheena,O'Duggan,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,0,10,45.12552350198397,50
441,Felicle,Beneze,Female,74,1974-03-08,Analyst Programmer,IT,Mass Customer,0,11,48.90109726462112,50
444,Britteny,Falconer-Taylor,Female,32,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,1,8,55.934780365574596,60
445,Timothy,Wenham,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,0,5,38.21504621634498,40
446,Marilee,Oosthout de Vree,Female,73,1978-07-02,Tax Accountant,IT,Affluent Customer,1,4,44.58341791460025,40
447,Brittany,Peasey,Female,98,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,1,1,21.234546959002248,20
448,Robin,Crack,Female,34,1995-04-26,Software Engineer III,IT,High Net Worth,0,3,27.76719307767683,30
449,Shana,Fortesquieu,Female,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,1,6,48.35351586322342,50
450,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,1,18,47.833313531895605,50
452,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,1,5,63.47497626282095,60
455,Mile,Dionisii,Male,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,1,5,31.247072883559223,30
456,Randolph,Redihalgh,Male,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,1,17,47.170740036204386,50
457,Querida,Danilchev,Female,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,1,17,42.13025323633855,40
458,Osborn,Pentony,Male,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,1,18,53.780047551074645,50
459,Bel,Cheeke,Female,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,1,13,36.4929027089492,40
461,Jsandye,Melendez,Female,19,1979-10-09,Social Worker,Health,Mass Customer,1,14,43.31302906335758,40
463,Allis,Blanche,Female,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,1,20,60.841109722098004,60
465,Alina,Wilsey,Female,54,1976-03-27,Developer III,Financial Services,Affluent Customer,1,14,46.84766700937974,50
467,Welbie,Rockliffe,Male,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,0,15,69.07947190612643,70
468,Valeria,Ladyman,Female,11,1974-01-19,Software Test Engineer I,Property,High Net Worth,1,8,49.03251680095657,50
469,Levi,Cartmell,Male,91,1996-05-03,Actuary,Financial Services,High Net Worth,1,3,26.745953764070116,30
470,Darbee,Klimowicz,Male,22,2001-12-19,Internal Auditor,Retail,Mass Customer,0,1,21.116816957701744,20
471,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,0,14,67.0835376980318,70
472,Kippy,Jessel,Female,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,1,8,32.20807824301219,30
473,Benji,O'Shirine,Male,2,1977-03-13,Junior Executive,Health,Mass Customer,1,20,45.88666164992678,50
474,Consolata,Clacson,Female,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,0,18,40.0439680970133,40
477,Cheri,Hazeman,Female,32,1960-11-26,Media Manager II,Financial Services,High Net Worth,1,13,62.179946248515385,60
481,Marcella,Manzell,Female,68,1990-04-12,Programmer IV,Argiculture,Mass Customer,0,8,32.80494197053568,30
483,Bertrand,Penkethman,Male,35,1973-05-02,Sales Representative,Retail,Affluent Customer,0,9,49.74984843678756,50
484,Mason,Kohrsen,Male,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,0,22,48.77241563529267,50
485,Ulrika,Steagall,Female,23,1974-11-08,Statistician III,Manufacturing,High Net Worth,0,20,48.23031004790894,50
486,Prudi,Edon,Female,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,1,15,67.08901351204578,70
487,Elayne,Braiden,Female,70,1979-09-19,Food Chemist,Health,Mass Customer,0,10,43.36778720349735,40
488,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,1,10,42.55736672942875,40
489,Tresa,Reeks,Female,18,1971-05-31,Senior Editor,Retail,Mass Customer,1,4,51.6718591556935,50
490,Lida,Boynton,Female,44,1992-06-15,Environmental Tech,Argiculture,Mass Customer,0,6,30.628305899979818,30
491,Andrea,Funcheon,Male,45,1976-02-20,Speech Pathologist,Property,Affluent Customer,1,19,46.94623166163133,50
492,Pail,Ashplant,Male,54,1976-04-28,Environmental Tech,Financial Services,Mass Customer,0,21,46.76005398515611,50
493,Tommie,Banbridge,Female,83,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,1,5,62.382551367032534,60
495,Lucius,Prescott,Male,91,1959-02-21,VP Accounting,Financial Services,Mass Customer,1,6,63.94315836101598,60
496,Korry,Cosgrove,Female,25,1976-01-28,Engineer II,Financial Services,Affluent Customer,1,11,47.00920352279206,50
498,Emmalee,Sketcher,Female,58,1978-04-30,VP Sales,Manufacturing,High Net Worth,1,10,44.75590605604052,40
499,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,0,19,61.881514384753636,60
500,Lazar,Crathern,Male,19,1992-04-11,Recruiting Manager,Retail,Affluent Customer,1,10,30.806269855434074,30
502,Rica,Raveau,Female,39,1970-12-24,Teacher,Manufacturing,Mass Customer,0,18,52.10444846279768,50
503,Burr,Gerb,Male,87,1989-07-19,Dental Hygienist,Health,Affluent Customer,1,10,33.535963141401616,30
504,Vinny,Hegley,Male,93,1995-04-25,Environmental Tech,Manufacturing,High Net Worth,1,7,27.769930984683818,30
506,Brett,Scrancher,Female,43,1985-02-14,Health Coach II,Retail,Mass Customer,0,21,37.960420864695045,40
508,Abagail,Tordiffe,Female,94,1971-01-18,Project Manager,Property,Mass Customer,1,11,52.03600078762297,50
509,Tobe,Vamplew,Male,64,1979-08-06,Developer II,Financial Services,Affluent Customer,1,21,43.48825511180485,40
511,Theo,Tolmie,Female,92,1982-12-02,Dental Hygienist,Health,High Net Worth,0,10,40.164436005320795,40
512,Sigfried,Semken,Male,76,1955-04-15,VP Accounting,Financial Services,Mass Customer,0,6,67.7981314268558,70
515,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,0,8,33.407281512073155,30
516,Craggy,Loadsman,Male,23,1958-01-07,Environmental Tech,Financial Services,Mass Customer,0,20,65.06570023388127,70
517,Iona,Fidgeon,Female,73,1985-08-20,Chief Design Engineer,Property,Mass Customer,1,3,37.448432254388194,40
518,Bernhard,Senett,Male,60,1991-04-28,Database Administrator IV,Retail,Mass Customer,1,10,31.761799400873063,30
520,Jazmin,Neumann,Female,66,1964-08-09,VP Quality Control,Financial Services,Affluent Customer,1,15,58.47829597506692,60
521,Peri,Hovie,Female,29,1978-12-19,Help Desk Operator,Health,High Net Worth,0,16,44.1179737234122,40
523,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,1,16,48.18650353579712,50
524,Florence,Held,Female,16,1962-09-09,Nurse,Retail,Mass Customer,0,11,60.39483087995888,60
525,Lennard,Donizeau,Male,64,1980-02-12,Chemical Engineer,Manufacturing,Mass Customer,1,9,42.96805278047703,40
527,Lorilyn,Topaz,Female,81,1990-10-19,VP Quality Control,Financial Services,Mass Customer,1,9,32.284739639207864,30
528,Gayel,Downs,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,0,4,43.655267439231146,40
529,Sandor,Tumber,Male,18,1989-07-21,Operator,Retail,Affluent Customer,1,10,33.53048732738764,30
530,Townie,Perez,Male,2,1974-09-24,Recruiter,Manufacturing,Mass Customer,0,15,48.35351586322342,50
531,Modesty,Fletcher,Female,94,1993-08-26,Senior Cost Accountant,Financial Services,High Net Worth,0,1,29.43184053792584,30
532,Row,Mawditt,Female,25,1961-01-14,Community Outreach Specialist,Financial Services,Affluent Customer,0,19,62.04578880517295,60
533,Conny,Shearmer,Male,40,1981-12-14,Database Administrator III,Retail,Mass Customer,0,11,41.13091717878774,40
536,Jannelle,Leist,Female,64,1959-04-07,Recruiting Manager,Manufacturing,Affluent Customer,0,16,63.819952545701504,60
537,Raine,Sneezum,Female,16,1989-03-26,Structural Engineer,Entertainment,High Net Worth,0,7,33.850822447205296,30
538,Millicent,Wiffler,Female,33,1956-10-21,Chemical Engineer,Manufacturing,Mass Customer,1,5,66.27859303797719,70
540,Tresa,Dy,Female,80,2001-04-28,Chemical Engineer,Manufacturing,Mass Customer,0,1,21.760225104344045,20
542,Berri,McManamen,Female,78,1967-01-14,Accountant III,Manufacturing,Mass Customer,0,18,56.04703455286113,60
543,Mikey,Rizzetti,Male,9,1973-08-03,Account Coordinator,Retail,Affluent Customer,1,17,49.49522308513763,50
544,Giacomo,Johanning,Male,51,1990-10-12,Structural Engineer,Manufacturing,High Net Worth,1,5,32.30390498825679,30
545,Alecia,Crosse,Female,43,1978-06-04,Project Manager,Health,Mass Customer,1,18,44.66007931079592,40
546,Jorie,Pigott,Female,80,1981-02-24,Information Systems Manager,Health,Mass Customer,1,12,41.933123931835375,40
547,Andee,Robjant,Female,22,1996-05-14,Sales Associate,Health,Mass Customer,0,5,26.715836786993243,30
549,Abrahan,Luckman,Male,84,1985-06-15,Human Resources Manager,Retail,Mass Customer,1,2,37.629134116849436,40
